id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5244109937705953,Qivv3wkFz,6515351729,顶级神颜,"今天在HYBE大楼下的NewJeans韩粉卡车维权HYBEADORNewJeans成员(MINJI,HANNI,DANIELLE,HAERIN,HYEIN)的人格权保障及保护义务立即履行HYBEADOR停止消耗性的舆论战履行保护艺人这一固有的职责Bunnies无论在何种情况下向着MINJI,HANNI,DANIELLE,HAERIN,HYEIN这五名成员送上不变的应援和支持",,,,,9,27,571,2025-12-15 13:31,,"https://wx4.sinaimg.cn/large/0076VKCdgy1i8bisv37nej310o1dcn73.jpg,https://wx1.sinaimg.cn/large/0076VKCdgy1i8bisx9czkj310o12w46p.jpg,https://wx3.sinaimg.cn/large/0076VKCdgy1i8bisvjxj8j310o1e7wnc.jpg,https://wx3.sinaimg.cn/large/0076VKCdgy1i8biswj972j31e01kwtrz.jpg,https://wx3.sinaimg.cn/large/0076VKCdgy1i8bisvwy6pj31kw16oaog.jpg,https://wx2.sinaimg.cn/large/0076VKCdgy1i8biswna8bj31kw16owrx.jpg,https://wx1.sinaimg.cn/large/0076VKCdgy1i8bisx5gq1j31kw16o18f.jpg",,,,金V,超级会员,2
5248116821330139,QkbJM5A1R,5510773324,东邪摸鱼,#六小龄童回应舆论争议#六老师绝对是好演员，除了大圣，他在《连城诀》里演的“花铁干”，大奸大恶，让人印象极深。《过年》里他演的那个窝囊大哥，也是入木三分可能很多人不知道，电影《阿Q正传》里，那个被砍头的革命党也是他演的。#微博兴趣创作计划##一分钟视频创作季#L东邪摸鱼的微博视频,,,,"六小龄童回应舆论争议,微博兴趣创作计划,一分钟视频创作季",19,35,118,2025-12-26 14:53,微博视频号,,"http://f.video.weibocdn.com/o0/YMXHUyz3lx08u3elt8aQ01041200sCTM0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826595&ssig=%2BY%2F14PWoP4&KID=unistore,video",,,金V,超级会员,2
5244212092078272,Qiy9P8IEw,5053323443,云养鼠玩家,【xcpt风向如何去带】1️⃣起司不要陷入自证陷阱，别人发左奇函xnb第一步不管什么都要去破！2️⃣从回来到现在，从头至尾，都是左奇函善良配合着公司艹家族情，而同事明知道自己身陷舆论还要强带着他下水，利用左奇函的善良3️⃣话术参考P2P34️⃣希望起司的专注力只给到左奇函一个人，只专注左奇函，现在见缝插针就要去宣传20号Pk,,,,,5,6,144,2025-12-15 20:17,左奇函超话,"https://wx3.sinaimg.cn/large/005vZegPly1i8buh07806j30zu0ei401.jpg,https://wx1.sinaimg.cn/large/005vZegPly1i8buh0ii8xj30zu0hogno.jpg,https://wx1.sinaimg.cn/large/005vZegPly1i8buh5hqcbj30zu0gr0vv.jpg,https://wx3.sinaimg.cn/large/005vZegPly1i8buh0wc3jj31400u0tdy.jpg",,,,金V,超级会员,2
5247196060452253,QjNMG1TEp,1863031164,西平郡御史,专家指出，中日关系紧张不止体现在官方层面。中国社交媒体上正掀起一场针对日本的“信息战”，大量负面甚至虚假信息被传播，导致赴日旅行的舆论环境恶化，连网红也不敢再发正面内容。#信息战#L西平郡御史的微博视频,,,,信息战,14,31,82,2025-12-24 01:54,微博视频号,,"http://f.video.weibocdn.com/o0/71Ry612Ulx08tYYJ41uw01041200dN1I0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826595&ssig=8VPys6Gm8J&KID=unistore,video",,,金V,超级会员,3
5247517531047923,QjW9b4oBZ,7947062116,爱读书的糕糕手,#陈芋汐说与全红婵关系不被舆论左右#陈芋汐：我和全红婵的关系，不被舆论左右在专访里，陈芋汐坦然回应与全红婵的关系：我们是并肩作战的队友，更是彼此的光，外界的揣测影响不了我们。赛场上她们是最强对手，一次次互相超越，把十米台的分数推向新高；赛场下是默契伙伴，低谷时彼此陪伴，赛前会互相鼓劲，赛后真心为对方喝彩。那些被曲解的牵手、被编造的传言，从未动摇这份情谊。她们用并肩前行的身影，诠释着中国跳水队最动人的双向奔赴。#陈芋汐##全网热点共创计划##体育大赏##年度体育榜样力量##热搜多元内容创作计划#L爱读书的糕糕手的微博视频,,,,"陈芋汐说与全红婵关系不被舆论左右, 陈芋汐 ,全网热点共创计划,体育大赏,年度体育榜样力量,热搜多元内容创作计划",0,119,16,2025-12-24 23:12,我机智的小脑瓜,,"http://f.video.weibocdn.com/o0/GLm6s87alx08u0AMKJQI01041200xOSM0E010.mp4?label=mp4_720p&template=1288x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826595&ssig=Ma3C7IkKD8&KID=unistore,video",,,红V,超级会员,1
5247453372877288,QjUtHc4vS,7945126611,两眼一睁就是下水,#SWim进行时#『9069』20251224《好久不见》第六期切片💧：其实我肯定是对孙杨最感兴趣的，因为我知道他有过一个特别高的峰，最高峰，紧接着就是一个低谷。因为我在清华，也打过马杯，虽然不是专业运动员，但是你知道，运动员很多人最后离开赛场的时候，他是一身的伤病。但是最遗憾的莫过于他最黄金的时候，把他给雪藏了。当然，我觉得他其实已经拿到了大满贯，该得的荣誉都已经拿到了，可是我觉得当时在那个时候，它是一个中国奥运，在游泳（这个项目）好不容易我们能在这个地方，“啪”，像一盏明灯一样打下来，有点像我们要发起冲锋号的时候，一个信号灯照亮一片，结果“啪”给它弄灭了。其实在当时他面对的是一个非常复杂的环境，舆论的倒戈、压力、至暗，别人是体会不到的，因为你好的时候都会说你好。“树倒猢狲散，破鼓万人捶。”你经历过这种，一般来讲就会，比如我看淡了，我看通透了，我就走了。而且他也有能力，有底子可以走。但他现在选择的是留下跟回来，我就觉得是因为他反复提到家人的支持，这种东西。我还是想问一个特别很俗的问题。支撑你走下来的这段至暗时刻，就是家人吗？🦈：以前我们就经常会开玩笑说，有苦说不出。但是通过那个事情以后，我是真正理解到什么叫做有苦说不出。家庭一定是最强大的核动力。当时那几年是最重要，包括我从小成长到现在，我一直认为，如果没有家庭的支持，培养，付出，时间成本，绝对不可能有今天的孙杨。我觉得靠我自己一个人是不可能的。第二个我觉得还有一个在哪里跌倒，一定要勇敢地爬起来。你不能说我跌倒了，我就被抬走了，疗完伤以后，还是要从这里爬起来。cr央视频#孙杨说老将有时候是来争取规则的##人文纪实节目好久不见#L两眼一睁就是下水的微博视频,,,,"SWim进行时,孙杨说老将有时候是来争取规则的,人文纪实节目好久不见",26,1,62,2025-12-24 18:57,微博视频号,,"http://f.video.weibocdn.com/u0/bPvlqflPgx08u0l7qND201041200zubs0E010.mp4?label=mp4_720p&template=1276x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826595&ssig=f8fsz2KaJl&KID=unistore,video",,,金V,超级会员,2
5246887814759095,QjFLvjY3B,7775861888,球场统治者X,感谢闫安老师为楚钦发声，永远相信王楚钦，陪他一起扛过低估期，加油！王楚钦#王楚钦##兴趣潜力计划##三分钟视频助燃计划##三分钟运动指南#L球场统治者X的微博视频,,,,"王楚钦,兴趣潜力计划,三分钟视频助燃计划,三分钟运动指南",11,2,190,2025-12-23 05:30,微博视频号,,"http://f.video.weibocdn.com/o0/bBMwcKJNlx08tXvsvQc801041200MSC30E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=lXit5pjFEO&KID=unistore,video",,,金V,超级会员,2
5247161468194205,QjMSSynGB,7336022045,小猪睡觉要锁门,猪儿成长到现在完全符合俺心目中坚韧的母性形象会非常慷慨地对粉丝分享眼中的世界他的见闻他的感悟他的温柔和一种包容的期盼盼望粉丝都能幸福健康快乐在这种公司倒油舆论围剿的时刻依然特别贴心的准备圣诞礼物就像他说的会坚定地走向支持他的人面对外界杂音绝不会妥协他的自由动摇他的意志有这样的妈咪很安心很幸福L小猪睡觉要锁门的微博视频,,,,,10,5,100,2025-12-23 23:37,iPhone 14 Pro Max,,"http://f.video.weibocdn.com/o0/ldRgF9CIlx08tZ1C7OGQ010412005LgQ0E010.mp4?label=mp4_720p&template=1252x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=no6RMyGVQw&KID=unistore,video",,,红V,超级会员,1
5244763713568986,QiMvxeYsi,5734682246,轩辕浅眠,丝芭为了搞鞠婧祎开始使用舆论手段了。先是引导小鞠税务有问题，如果鞠婧祎不妥协，这破公司不会最后爆出整容费用吧，就和当年蔡徐坤一样。这些娱乐公司最知道大家对什么感兴趣了，你说官司，大家不一定感兴趣，你绯闻、八卦那可就#鞠婧祎宣布已是独立艺人#,,,,鞠婧祎宣布已是独立艺人,22,108,429,2025-12-17 08:49,,,"http://f.video.weibocdn.com/u0/mXuCKJHLgx08tOt3ycrS01041200Cuop0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=SZiP9QXSiv&KID=unistore,video",,,金V,超级会员,1
5245135732607925,QiWbzaWrj,2286092114,中国蓝新闻,【#陈若仪被指责长得丑没才能#】#陈若仪谈嫁林志颖被舆论攻击十年#近日，林志颖妻子陈若仪谈及婚后经历引发热议，她坦言因嫁给林志颖曾遭遇长达十年舆论攻击，被指责“长得丑”“没才能”，就连和丈夫逛街都因路人的关注倍感压力。林志颖此前曾透露，当年在车展对陈若仪一见钟情并主动追求。L中国蓝新闻的微博视频,,,,"陈若仪被指责长得丑没才能,陈若仪谈嫁林志颖被舆论攻击十年",71,31,201,2025-12-18 09:27,微博视频号,,"http://f.video.weibocdn.com/o0/O9hVielolx08tQ6P2LtC010412004Kr30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=dqZu3BX7mM&KID=unistore,video",,,普通用户,超级会员,3
5243139736473094,Qi6gdr9WK,5823217082,高碧瑶,《双轨》空降播出！此前网传受虞书欣负面舆论波及，播出日期多次延后#一分钟视频创作季#L高碧瑶的微博视频,,,,一分钟视频创作季,0,17,77,2025-12-12 21:16,微博视频号,,"http://f.video.weibocdn.com/u0/kR3BLwE5gx08tHk5bf6o01041200jYym0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=7POgbYuayB&KID=unistore,video",,,金V,超级会员,3
5247135725654813,QjMdmnJ4F,1863031164,西平郡御史,看样子，这仗是打的差不多了，中国出面了，柬埔寨和泰国都向中国表示了感谢，毕竟，泰柬双方非常清楚，中国作为两国的朋友和近邻，不希望看到两国兵戎相见，更是对冲突造成双方平民伤亡深感痛心。其实可以看得出，这场战争，泰国是明显占了上风了，无论是战场层面，还是舆论层面，毕竟对电信诈骗大家都是深恶痛绝！#泰国感谢中方##三分钟视频助燃计划#L西平郡御史的微博视频,,,,"泰国感谢中方,三分钟视频助燃计划",11,23,74,2025-12-23 21:55,微博视频号,,"http://f.video.weibocdn.com/o0/f2zeLmSTlx08tYUCOUQw01041201Ilhg0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=JxXj%2FIwHk4&KID=unistore,video",,,金V,超级会员,3
5245120355500614,QiVMLn4XA,1761847813,脸红秀兔,#陈若仪谈嫁林志颖被舆论攻击十年#看得出来陈若仪和林志颖结婚压力很大了…之前在婆婆和妈妈综艺节目里就看出来在家里陈若仪负担压力挺重的吧？但林志颖态度挺好的,,,,陈若仪谈嫁林志颖被舆论攻击十年,12,49,193,2025-12-18 08:26,纯白霜超话,,"http://f.video.weibocdn.com/o0/n4w5YgGnlx08tQ2CKPfq01041200rIBT0E010.mp4?label=mp4_720p&template=1024x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=NwRNISdaEE&KID=unistore,video",,,金V,超级会员,2
5246692649599603,QjAGIEhij,5531575819,小火龙_人机版,#一哥爆料杜克#升米恩斗米仇从来就不是一句空谈，肯德基吃了，病也看了，三轮车买了，孩子也能上起学了，人也胖了，贫民窟变俩室一厅了。苹果手机用上了，中国也游玩上了，媳妇的金耳环带上了，美食享受了，6只羊也买了，20w也收了一哥也成受害者了。#一哥背刺#|#一分钟视频创作季#|#微博新知#L小火龙_人机版的微博视频,,,,"一哥爆料杜克,一哥背刺,一分钟视频创作季,微博新知",6,24,158,2025-12-22 16:34,🌸粉过敏iPhone客户端,,"http://f.video.weibocdn.com/o0/L70WEdX9lx08tWXHUmDC01041200B3vU0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=qCsdKVBQer&KID=unistore,video",,,红V,超级会员,2
5245124525426255,QiVTumLCf,5294736005,F芒果不茫,#陈若仪谈嫁林志颖被舆论攻击十年#外界的质疑声再响，也抵不过身边人的偏爱与守护～,,,,陈若仪谈嫁林志颖被舆论攻击十年,26,24,145,2025-12-18 08:43,,,"http://f.video.weibocdn.com/o0/FcgMb19Dlx08tQ3JrbRK01041200uswN0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=xrHkviqcXV&KID=unistore,video",,,金V,超级会员,2
5245126089900849,QiVW0FxF7,6531749317,橘雾凝秋,#陈若仪谈嫁林志颖被舆论攻击十年#以前总有人说陈若仪配不上林志颖，可爱情哪有配或者不配一说呢？#一分钟视频创作季##金牌剪刀手#L橘雾凝秋的微博视频,,,,"陈若仪谈嫁林志颖被舆论攻击十年,一分钟视频创作季,金牌剪刀手",6,20,112,2025-12-18 08:49,微博视频号,,"http://f.video.weibocdn.com/o0/37IDr9x7lx08tQ4cIR7i01041200sqy80E010.mp4?label=mp4_720p&template=720x1260.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826611&ssig=GdxpZCnlTA&KID=unistore,video",,,金V,超级会员,2
5245147584663381,QiWuGjz9P,7766034989,以爱为妍,#陈若仪谈嫁林志颖被舆论攻击十年#林志颖老婆陈若仪惊喜出镜，为拍MV小志全家齐上阵《我的骄傲》！说实话陈若仪从粉丝到林太，她已经做的很好，面对婆婆的卑微，网友的嘲讽，老公爱车比爱她还多，能到现在没离婚就是个奇迹~#三分钟视频助燃计划#L以爱为妍的微博视频,,,,"陈若仪谈嫁林志颖被舆论攻击十年,三分钟视频助燃计划",11,116,69,2025-12-18 10:14,HarmonyOS设备,,"http://f.video.weibocdn.com/o0/cKhPFYT1lx08tQa6MlPi01041204eCKZ0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=E%2FjCo8FB31&KID=unistore,video",,,金V,超级会员,2
5244896157897598,QiPX9x8wC,7766034989,以爱为妍,#丝芭陪酒#丝芭传媒，道德纠纷打不过，就开始玩舆论战了！鞠婧祎的事还没吃明白，曾艳芬所说的丝芭陪酒，是认真的吗？每次都拉人下水，这么多女生在团呢，还有退团和毕业的。都要在丝芭熬这么多年，很影响声誉的。#中长视频流量扶持计划#L以爱为妍的微博视频,,,,"丝芭 陪酒,中长视频流量扶持计划",11,49,183,2025-12-17 17:35,HarmonyOS设备,,"http://f.video.weibocdn.com/o0/3r3HV2Lglx08tP3blLO001041200Iri20E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=3IcurpcN0b&KID=unistore,video",,,金V,超级会员,2
5244220702986262,QiynIcwRw,1322847342,泉州那些事儿,翁履中：在台湾，无知的力量顺风顺水，有智慧的人寸步难行！#热点现场##一分钟视频创作季##中长视频流量扶持计划#L泉州那些事儿的微博视频,,,,"热点现场,一分钟视频创作季,中长视频流量扶持计划",12,26,199,2025-12-15 20:51,微博视频号,,"http://f.video.weibocdn.com/o0/TbLt9WhLlx08tM4TJcB201041200pYHr0E010.mp4?label=mp4_720p&template=1280x718.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=PpK2%2Byl0c8&KID=unistore,video",,,金V,超级会员,2
5245121336449012,QiVOlr3Gk,6749507103,一撮儿呆毛毛,#陈若仪谈嫁林志颖被舆论攻击十年#在综艺《婆婆和妈妈》中，林志颖妻子陈若仪倾诉婚后压力：因林志颖明星身份，出门被认时压力剧增，作为“林太太”荧幕前压力大，且十年间遭舆论人身攻击！陈若仪的压力真的很懂，公众人物家属的不易被她展现得很真实，希望大家多些善意，少些苛责。#一分钟视频创作季##金牌剪刀手#L一撮儿呆毛毛的微博视频,,,,"陈若仪谈嫁林志颖被舆论攻击十年,一分钟视频创作季,金牌剪刀手",0,28,141,2025-12-18 08:30,春天的前奏iPhone客户端,,"http://f.video.weibocdn.com/o0/MmrWKVAalx08tQ2UbrlC01041200MJLR0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=LECf2szuqI&KID=unistore,video",,,金V,超级会员,2
5245127056425223,QiVXzqXuD,7460441455,体界小生,#陈若仪谈嫁林志颖被舆论攻击十年#陈若仪嫁给林志颖，却扛了整整十年舆论攻击！就因为她嫁的是偶像，就得被无端指责、恶意揣测？她做错了什么？不过是嫁给了爱情，却要承受粉丝的迁怒、网友的苛责。凭什么妻子的身份，就要被无限放大缺点？十年啊！她默默消化恶意，把日子过好，把家庭照顾得妥妥帖帖。这样的韧性，难道不值得点赞？追星追的是光，不是让你拿着放大镜苛责别人的人生！别让偏见和戾气，寒了真心过日子的人！多些善意，少些谩骂，尊重别人的选择，才是追星该有的样子，不是吗？#三分钟视频助燃计划#L体界小生的微博视频,,,,"陈若仪谈嫁林志颖被舆论攻击十年,三分钟视频助燃计划",11,23,98,2025-12-18 08:53,微博视频号,,"http://f.video.weibocdn.com/o0/iUvWx2T7lx08tQ4uHbeE01041202CxUq0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=vZJdmBAEcd&KID=unistore,video",,,红V,超级会员,2
5245548413063810,Qj6VbcR2i,2074479765,重庆武隆官微,【AI不能着了魔打响真实保卫战】当诸葛亮飙英文的魔改视频在网络刷屏，不少人以为只是“玩梗”娱乐，却没察觉这不过是AI造假乱象的起点。因为AI造假早已跳出娱乐恶搞，从文化解构蔓延到商业诈骗、舆论操纵，一场对真实世界的全方位侵蚀已然发生。#ai时代该如何应对造假##AI玩梗要有尺度#L重庆武隆官微的微博视频,,,,"ai时代该如何应对造假,AI玩梗要有尺度",1276,35,5791,2025-12-19 12:47,微博视频号,,"http://f.video.weibocdn.com/o0/YhjGiTyHlx08tROkEdbi01041200FjLg0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=hmdVVTUt0S&KID=unistore,video",,,蓝V,超级会员,1
5245104174663465,QiVmFjzbb,7713206654,娱蝼蚁,#陈若仪称因嫁林志颖遭10年舆论攻击#陈若仪&林志颖十多年的婚姻还是挺好的。别人说什么不重要，自己幸福，过好自己的日子才是最重要的！没有谁是一路平坦的。#一分钟视频创作季##金牌剪刀手#L娱蝼蚁的微博视频,,,,"陈若仪称因嫁林志颖遭10年舆论攻击,一分钟视频创作季,金牌剪刀手",6,37,122,2025-12-18 07:22,微博视频号,,"http://f.video.weibocdn.com/o0/dzm5SlfLlx08tPYdzeo801041201EgEY0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=I9XTMISfi7&KID=unistore,video",,,金V,超级会员,1
5243112152898023,Qi5xJc9Uj,3966129175,兰斌强,什么是大陆最大的善意？沈毅教授指出，拥有改变现状的实力却选择克制，就是最大的善意。然而，执行善意政策的部门却承受着巨大舆论压力，被骂到不敢开评论区。这份沉重的善意，对岸能理解吗？#两岸观察#L兰斌强的微博视频,,,,两岸观察,8,22,88,2025-12-12 19:26,微博视频号,,"http://f.video.weibocdn.com/o0/JSe6GACglx08tH4qXmv601041200lajd0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=rZZ0Ucnda%2F&KID=unistore,video",,,金V,超级会员,2
5245186910192565,QiXw70O5T,6068134008,九津语,#业内曝陈晓陈妍希离婚原因#尊重隐私，就是守住人性的边界🎭。娱乐圈的聚光灯🎇，不该照进他人的私人角落🏠。#九津臻语#《鹧鸪天·私生》聚光灯明照绮筵，无端私语落尘缘。一纸聚散寻常事，几度蜚言扰静年。窥私意，惹风烟，尊严底线莫轻捐。人间自有清欢处，不向荧屏觅妄传。L九津语的微博视频,,,,"业内曝陈晓陈妍希离婚原因,九津臻语",2,42,121,2025-12-18 12:51,微博视频号,,"http://f.video.weibocdn.com/o0/1G2H2GNLlx08tQkOQdHW01041200pXjx0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=EKxfkQR8Nq&KID=unistore,video",,,金V,超级会员,2
5245136227270839,QiWcmuvtB,7806708017,吃瓜的糊糊,#陈若仪谈嫁林志颖被舆论攻击十年#看《婆婆和妈妈》陈若仪这段真的代入感太强了！29℃的天穿条破洞裤，被婆婆当众指责“拉链没拉好”“不礼貌”，解释是设计也没人听，刚进门就被支使着拖地擦窗，连拖地姿势都要被挑三拣四，擦完三拣四，擦完地还没歇口气，又被变相要求先干活再吃凤梨。婆媳之间的隔阂不可怕，可怕的是丈夫成了旁观的第三人。婚姻里的底气，从来都是那个愿意在你受委屈时立刻站出来的人给的啊～#微博热点快评##三分钟视频助燃计划#L吃瓜的糊糊的微博视频,,,,"陈若仪谈嫁林志颖被舆论攻击十年,微博热点快评,三分钟视频助燃计划",5,88,142,2025-12-18 09:29,新浪微博4G版,,"http://f.video.weibocdn.com/u0/knlLK2Zvgx08tQ6TiLJe01041201pf2D0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826628&ssig=VVnak1LvJM&KID=unistore,video",,,红V,超级会员,1
5243283116916811,Qi9Ztt1nt,7345842226,哨角,白宫回应了，日本舆论失望！#微博热点优质创作计划#L哨角的微博视频,,,,微博热点优质创作计划,7,9,215,2025-12-13 06:46,微博视频号,,"http://f.video.weibocdn.com/o0/5DQrFiG6lx08tHXg38hW010412003I120E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826649&ssig=wvDaSA94qT&KID=unistore,video",,,金V,超级会员,2
5245120616073866,QiVNbpu5A,6338071206,娱哚哚,#陈若仪谈嫁林志颖被舆论攻击十年#林志颖在节目中坦言不要相信流言蜚语是我追的我老婆，我爱我老婆#一分钟视频创作季#L娱哚哚的微博视频,,,,"陈若仪谈嫁林志颖被舆论攻击十年,一分钟视频创作季",5,8,117,2025-12-18 08:27,iPhone客户端,,"http://f.video.weibocdn.com/o0/sdlPWk7ilx08tQ2FCKCQ01041200lWGp0E010.mp4?label=mp4_720p&template=576x1008.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826649&ssig=sae1EeRmiD&KID=unistore,video",,,红V,超级会员,1
5245133706756133,QiW8islzT,5409295195,予凛诗,陈若仪谈嫁林志颖被舆论攻击十年，其实她也不丑啊，但谁让老公是林志颖，现在还是很般配的，不要因为外貌去攻击林志颖的家人啊,,,,,17,15,119,2025-12-18 09:19,iPhone 16 Pro Max,,"http://f.video.weibocdn.com/o0/vdvUDEoIlx08tQ6gc0P601041200bOuR0E010.mp4?label=mp4_720p&template=974x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826649&ssig=aHP1oZazTh&KID=unistore,video",,,金V,超级会员,1
5243065674764967,Qi4kLjZAj,7733547084,蛋蛋蛋蛋炒范,咪咕带你回顾8.9德比！海港球迷不但在40度天与球队共进退！赛后面对假记者寻衅教练，木鱼仙子打拳等等真假媒体人掀起的舆论风暴，无数球迷挺身而出，打破了隔壁舆论霸权，在8.9地毯门事件中大获全胜！咪咕制作不熄之红正在热映！#上海海港四星荣耀照申城#上海海港超话L蛋蛋蛋蛋炒范的微博视频,,,,上海海港四星荣耀照申城,4,12,106,2025-12-12 16:22,上海海港超话,,"http://f.video.weibocdn.com/o0/UzPHruUDlx08tGZwwSuk01041201RW8v0E010.mp4?label=mp4_720p&template=1560x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826649&ssig=okJ%2FG5D%2B0d&KID=unistore,video",,,红V,超级会员,2
5244129632063044,Qiw0P8EGU,5013882716,你别糊闹了行吗,#被家暴13年女子回应为啥不离婚#从小周围所有人给你洗脑，要嫁鸡随鸡嫁狗随狗，要学着维持婚姻生活，好不容易养成了这种观念，后来受到伤害了，发网上进行求助，结果所有人依然在挑你的刺，说是你纵容的都是你活该，你想反驳一下大家，说你过去知道的观念里婚姻不是这样的，结果一群人又跑过来骂你不清醒，不值得同情。为啥有些人就意识不到人的行为是跟着认知发展的呢，她绝对不是从挨打那天开始受害的，是从知道婚姻需要容忍的那天开始。L你别糊闹了行吗的微博视频,,,,被家暴13年女子回应为啥不离婚,6,17,131,2025-12-15 14:49,🫧iPhone 16 Pro,,"http://f.video.weibocdn.com/o0/w9sK5m3Dlx08tLGhxpLO01041202mq9x0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826649&ssig=%2Fpw50GJAI8&KID=unistore,video",,,金V,超级会员,1
5248148463159716,QkcyOdfZa,2476894617,IT观察猿,悬在华与华创始人华杉头顶的“达摩克利斯之剑”，一直在网友的拱火下若隐若现，感觉罗永浩到时候不得不发了。,,,,,39,47,115,2025-12-26 16:59,,"https://wx4.sinaimg.cn/large/93a26999gy1i8oemvzf73j20u00zzad0.jpg,https://wx4.sinaimg.cn/large/93a26999gy1i8oele7s92j20u01agq7w.jpg",,,,金V,超级会员,2
