id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5247142281086753,QjMnW4yIh,1863031164,西平郡御史,#南博退休员工已接到协助调查通知#江苏高规格调查组将调查南京博物院事件的而且已经有退休员工街接到了协查通知，可以说动作还是非常快的，相信早日能调查清楚。有一说一，个人觉得是南京博物院事件，其诡异程度超乎你的想象。举报人举报了十几年，结果确实一直杳无音讯，这次画作事件，虽然没有彻底揭开伤疤，但是惊动了国家文物局和江苏省，南京博物院的真相值得期待。那么问题来了，是不是只有南京博物院如此呢？全国还有没有其他博物院有这样的情况发生呢？所以其他地方也应该查一查博物馆了！到底还有多少真真假假的文物从博物馆流落民间甚至海外？可能谁都不知道，博物馆内的藏品到底有没有被狸猫换太子的赝品？又有多少文物被“借走”不归？有谁说的清楚吗？没有调查，没有发言权。都说去过大英博物馆的人，没有一个不是流着泪走出来的。看到我们祖宗留下来的东西，被别人抢走，并且明目张胆的展览，哪个国人不心痛？但是，反过来又想，这最起码还能让我们能看到啊！一旦到了私人手中，大家怕是连看都没机会了吧！#江苏省委省政府对南博开展全面调查#,,,,"南博退休员工已接到协助调查通知,江苏省委省政府对南博开展全面调查",56,54,509,2025-12-23 22:21,HUAWEI Mate 70,"https://wx2.sinaimg.cn/large/6f0b997cly1i8l72suhfsj20go0b476b.jpg,https://wx1.sinaimg.cn/large/6f0b997cly1i8l72t6e95j20sg0kh43s.jpg,https://wx1.sinaimg.cn/large/6f0b997cly1i8l72thho2j20dj0kewhk.jpg,https://wx3.sinaimg.cn/large/6f0b997cly1i8l72tul41j20o00qqdkx.jpg",,,,金V,超级会员,3
5248142011798113,Qkcop7xLP,7271543268,鸮硕分你一半,感觉攻控是那种21年墨茶冬天草莓22年高彦玫瑰少年23年给溺水仲尼哭坟还有给万柳少爷写信自愿嫁给沙特阿拉伯小王子24年给胖猫点外卖25年给李明德转账,,,,,14,32,524,2025-12-26 16:33,,,,,,金V,超级会员,2
5245704524268925,QjaYYhUxD,2656274875,央视新闻,#台北伤人者做了充足准备#【#台北攻击事件已致4人死亡#】截至19日22时30分，台北车站和捷运中山站的攻击事件已造成包括行凶者在内4死5伤。#台北伤人者跳楼身亡#综合台北消防部门、警察部门消息，27岁的行凶男子在19日17时30分左右，在台北车站丢掷烟雾弹，并持刀砍人，造成两人受伤；随后前往捷运中山站，在马路上丢掷烟雾弹，随后持刀闯进诚品南西店，并沿途砍伤多名路人。进入商场后，在警察围堵下跳楼。在现场视频中，该男子身穿黑色上衣和短裤，头戴防毒面具，从拉杆箱中取出烟雾弹投掷，可见犯案前做了充足准备。（总台记者王文良）O网页链接,,,,"台北伤人者做了充足准备,台北攻击事件已致4人死亡,台北伤人者跳楼身亡",378,889,2916,2025-12-19 23:08,微博网页版,https://wx1.sinaimg.cn/large/002TLsr9ly1i8glydkg0ij60dw0dwgs302.jpg,,,,普通用户,超级会员,4
5247066500762993,QjKpI3cul,2656274875,央视新闻,【#浙江派工作组督导小洛熙事件处置工作#】#工作组已进驻宁波大学附属妇儿医院#近期，宁波大学附属妇女儿童医院一起患儿术后离世医疗事件引发关注。据悉，浙江省委省政府派出工作组，对做好后续处置工作加强督导。宁波市派出工作组进驻宁波大学附属妇女儿童医院，进一步开展调查处置工作，落实问题整改，保障医院正常诊疗秩序。,,,,"浙江派工作组督导小洛熙事件处置工作,工作组已进驻宁波大学附属妇儿医院",1536,4148,38284,2025-12-23 17:20,微博网页版,https://wx1.sinaimg.cn/large/002TLsr9ly1i8kydgzwgij60dw0dwgs302.jpg,,,,普通用户,超级会员,4
5248206659130412,Qke4FCjeI,7900378983,花影Oo,未定事件簿超话暗漪·Raven少爷你好帅,,,,,13,12,314,2025-12-26 20:50,未定事件簿超话,https://wx2.sinaimg.cn/large/008CFbttgy1i8olbjimaaj30u01h4aqv.jpg,,,,红V,超级会员,1
5246763078255048,QjCwjyDvW,3421165650,TheBeckhams,在大布和Nicola那场饱受争议的婚礼上，贝克汉姆演讲了5分钟，一度潸然泪下。贝克汉姆回忆起1999年小布鲁克林刚出生时，他自己睡在医院地板上，把门关起来不想让任何人进来，一心想好好保护儿子，讲着讲着就哽咽了*因为98年世界杯红牌事件，那段时间很多对小贝和他孩子的死亡威胁，他太害怕小布鲁克林受到伤害了。#贝克汉姆大儿子拉黑全家#,,,,贝克汉姆大儿子拉黑全家,55,93,2073,2025-12-22 21:14,,"https://wx2.sinaimg.cn/large/cbead852gy1i8jzbpfhodj20vl164gs3.jpg,https://wx3.sinaimg.cn/large/cbead852gy1i8jzdgmxqij20yq1aa44c.jpg,https://wx2.sinaimg.cn/large/cbead852gy1i8jzbomi6lj20qb0z3n1f.jpg,https://wx4.sinaimg.cn/large/cbead852gy1i8jzbp4x3rj20vr16cauo.jpg,https://wx3.sinaimg.cn/large/cbead852gy1i8jzbnkc8qj20v315gtlv.jpg,https://wx2.sinaimg.cn/large/cbead852gy1i8jzbprmpcj20un14vtjc.jpg",,,,金V,超级会员,2
5246939805254635,QjH7mm2Yb,6589580408,退相骭,#庞铮主持失误事件#庞铮那是失误吗？你念错名字，念错字，读错音才叫失误，三个人站在你面前，你有什么理由只介绍两个不介绍第三个呢？甚至你念错名字我觉得都情有可原，那才是第一次紧张才有的失误，而不是直接不念。我看offer的时候甚至也给她投了票的，我也认为她能力真的很不错，所以你节目中的高情商，节目中的能力，就因为这次紧张就做不好做不到了？那我有理由质疑实力，我并非说谁有多好有多差，但至少这件事放其他人身上，应该不会有这种失误吧？offer里面的专业素养呢？十个人选出一个来就选一个这样的吗？,,,,庞铮主持失误事件,45,206,4605,2025-12-23 08:56,,,"http://f.video.weibocdn.com/o0/o0v8OUtAlx08tY38m7G801041200aTus0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826547&ssig=yjXHl7Z21q&KID=unistore,video",,,金V,超级会员,2
5246038531115352,QjjFH4G9y,5236032763,科技事儿,#宁波卫健委回应小洛熙事件最新进展##多方回应小洛熙离世#主刀医师陈某贤戴个口罩都不敢承认自己姓“陈”，却警告家属不要搞网暴L科技事儿的微博视频,,,,"宁波卫健委回应小洛熙事件最新进展,多方回应小洛熙离世",77,269,2436,2025-12-20 21:15,所愿皆成真,,"http://f.video.weibocdn.com/u0/sgVncizzgx08tU5ednmU01041200H30b0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826547&ssig=fk30UQppBB&KID=unistore,video",,,金V,超级会员,2
5243899372638238,Qiq1rb4ke,7363977363,药雨泪,#小洛熙事件手术监控摄像配置合规#爸爸开迈巴赫，妈妈花四十万保胎，江浙沪独生女被庸医练手去世…这个医院仅仅只是道歉吗谁家微创手术九小时啊！,,,,小洛熙事件手术监控摄像配置合规,240,1036,19347,2025-12-14 23:35,iPhone 16,,"http://f.video.weibocdn.com/o0/D8tqMX2Dlx08tKFD1mlO01041200hCP30E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826547&ssig=hLxX%2FA34vZ&KID=unistore,video",,,金V,超级会员,1
5245302026010652,Qj0vMpdE0,5635032423,也总狂热粉,如果#小洛熙#事件没有被放大，我们究竟还会有多少人不知道原来宁波妇女儿童医院居然藏着这么一个“恶魔”刽子手，还有那么庞大的一个“帮凶团体”，简直是细思极恐啊#小洛熙爸爸##小洛熙妈妈#,,,,"小洛熙,小洛熙爸爸,小洛熙妈妈",563,735,11360,2025-12-18 20:28,温荣杋的被窝,,"http://f.video.weibocdn.com/o0/VxMxxWnFlx08tQQdULd601041200iLKO0E010.mp4?label=mp4_720p&template=718x1278.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826547&ssig=aEgnASCK0W&KID=unistore,video",,,红V,超级会员,1
5248189231532081,QkdCz6qyZ,1737992534,景之岛屿,没想到一年级就已经有这么多八卦了。今天黄小屿回来跟我分享了很多他们班里的新鲜事。什么谁把谁打了。谁的妈妈找上来了。谁的妈妈打了谁一巴掌。另一个谁的妈妈也来了。另一个谁的妈妈和那谁的妈妈打起来了。听得我一愣一愣的。他还说：那个谁真的很皮，每天都被老师拎到教室外面吃西北风(原话)。而且他很坏，我们要是不小心碰到了他的鞋子都会被他揍一顿。我：啊？是很用力的那种揍吗？他耸耸肩：不知道，我还没被揍过。,,,,,2,75,314,2025-12-26 19:41,iPhone 17 Pro,,,,,金V,超级会员,3
5243710178857244,Qil6hBaaM,3266943013,央视网,【#日本被曝正在谋划太空珍珠港事件#】#日本太空航母野心曝光#军事评论员魏东旭：日本正在谋划“太空珍珠港事件”，它已经显露出发展“太空航母”的野心。日本防卫省披露过一份文件。其中，两个地方值得关注①航宙母舰。太空中的航母平台，日本号称主要应对太空垃圾，显然是自欺欺人。②航宙机。日本真正的目的是在轨道层面，具备兵力长时间驻留能力。#日本开始军事介入南海#L央视网的微博视频,,,,"日本被曝正在谋划太空珍珠港事件,日本太空航母野心曝光,日本开始军事介入南海",342,474,2448,2025-12-14 11:03,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/RctU1Tx9lx08tJPOvgNa010412004ETU0E010.mp4?label=mp4_hd&template=486x864.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826547&ssig=16PUxxl5kd&KID=unistore,video",,,普通用户,超级会员,4
5246834492310149,QjEnv9GYt,3188372370,OooNiLa,虞书欣粉丝以网暴一事手写道歉信。,,,,,41,366,6174,2025-12-23 01:58,iPhone 17 Pro Max,https://wx3.sinaimg.cn/large/be0ab392gy1i8k7pb0v95j21hc140api.jpg,,,,红V,超级会员,1
5247056588314745,QjK9IyT2N,7301389190,米浴厨,好家伙怎么进去的,,,,,107,174,2514,2025-12-23 16:40,微博网页版,"https://wx1.sinaimg.cn/large/007Y7SRMgy1i8kx830hr9j30j64qeqd0.jpg,https://wx4.sinaimg.cn/large/007Y7SRMgy1i8kx86erjgj30ok1hcgph.jpg",,,,金V,超级会员,3
5247775752326720,Qk2RF9LhK,7924392209,嗯嗯嗯你说什么就是什么_,有两个职业是不可以和业绩职称挂钩的，一旦挂钩，那人心就变黑了，教师和医生。可偏偏这两个职业和业绩职称挂钩了。尸斑、缺氧/血液沉积，从医的都懂时间拖了多久！希望坏人得到惩罚。只是祈祷这对父母能尽快走出来。真的难过的不知道怎么办#小洛熙爸爸讲述小洛熙事件全过程#,,,,小洛熙爸爸讲述小洛熙事件全过程,32,80,1126,2025-12-25 16:18,iPhone客户端,,"http://f.video.weibocdn.com/o0/i3TUlyGPlx08u1J1LuTu01041200aWj10E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826566&ssig=JQ4hlkev7f&KID=unistore,video",,,红V,超级会员,1
5247190427763072,QjNDAwzwQ,5446651766,麻醉医生凌楚眠,夜班刷到这种帖子真膈应如果是真的——对外透露患者隐私（指名道姓）严重违反职业操守+发生重大医疗事件（患儿死亡）嘴上不把门不带脑子随意评论还被人截了图（笑了）国内医院的监护室拢共没几个人倒班，稍微查下，消息泄露来源门清…这是真chun到姥姥家了…这种人怎么进医疗岗位的…我倒希望这图是个假消息。,,,,,12,51,572,2025-12-24 01:32,Xiaomi 15 Ultra,https://wx4.sinaimg.cn/large/005WBAW2gy1i8lr6uyigtj308707iglq.jpg,,,,金V,超级会员,2
5246977232601509,QjI5JaULP,7072228400,大风吹奏,#多个医生账号发手术室视频声援小洛熙#在“小洛熙事件”中，@潇湘晨报这样的部分媒体煽风点火，扮演了极不光彩的角色，在真相未明，正依法处理的过程中，已经当起了“网络判官”，甚至使用“人神共愤”这样的煽动性语言，完全丧失新闻伦理。一个五个月大的早产儿在接受心脏手术后离世，这本是一起需要专业、严谨调查的医疗事件。并且纠纷一直在走法律程序：家属已经提起诉讼，卫健委已经委托了尸检，且正在委托技术鉴定……但是在官方调查结论尚未完全公布时，一些媒体就急于“选边站队”，片面放大患儿家属一方的说法，对家属有选择的爆料视而不见，借机大做文章，进一步刺激公众情绪。演员、歌手等娱乐人物的介入，经媒体报道放大后，使得事件迅速偏离理性轨道。诸如“合法谋杀”、“执行死刑”等极端言论充斥网络，严重破坏网络生态。医疗事故的责任认定，本应依靠专业的医疗鉴定和法律程序。然而，部分媒体为了追逐流量，用情绪代替事实，用道德审判取代专业判断，严重干扰了正常的调查进程。媒体监督本应尊重事实、理性客观。但在“小洛熙事件”中，部分媒体抛弃了职业操守，成了网络暴力的推手，媒体人对道德底线让人唾弃。#热点观点##律师说法#,,,潇湘晨报,"多个医生账号发手术室视频声援小洛熙,热点观点,律师说法",14,481,1530,2025-12-23 11:25,华为 Mate X7,https://wx2.sinaimg.cn/large/007IClG0ly1i8ko4glg7pj30tn1iaagn.jpg,,,,金V,超级会员,2
5246953946613517,QjHuarKtD,2906784531,小e小e吃饭了,#官方通报南京博物院事件#1959年庞莱臣家族捐给南京博物院137件文物，近发现捐过的文物出现在拍卖上。真“博物院的是假的，我家的才是真的”。,,,,官方通报南京博物院事件,29,88,759,2025-12-23 09:52,淇淇菠萝包Android,,"http://f.video.weibocdn.com/o0/nhkexOpVlx08tY6UWCAE01041200t0UM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826550&ssig=Wd9TOa4wzZ&KID=unistore,video",,,金V,超级会员,1
5245600817221092,Qj8hHuixe,7308140398,大象新闻,【#演唱会出轨门女主首发声#“拥抱是一个错误决定”】#演唱会出轨门女主称拥抱是饮酒所致#酷玩乐团演唱会“出轨门”女主首度发声，称那次拥抱第一次有身体上的亲昵接触是“一个错误决定”，部分原因是饮酒所致。2025年7月16日晚，美国波士顿一场酷玩乐队演唱会的“亲吻镜头”（KissCam）环节，将科技公司高管安迪·拜伦与克里斯汀·卡伯特的拥抱瞬间传遍网络，引发持续数月的猜测与骚扰。沉默多月后，当事人之一、53岁的克里斯汀·卡伯特近日首次接受多家媒体专访，详细回应这场改变她生活的风波。卡伯特在采访中澄清，当时她与拜伦各自处于婚姻分居阶段，当晚是作为朋友一同观看演唱会。她强调，那个被镜头捕捉的拥抱是两人之间“第一次有身体上的亲昵接触”，并称那是“一个错误决定”，部分原因是饮酒影响了判断。据卡伯特透露，事件在网络爆发后的短短三天内，她收到了约900次死亡威胁。即便在拜伦辞职、公司调查结束后的数月里，网络暴力与对私生活的窥探仍持续不断，严重影响了她与家人的正常生活。事件发生后，拜伦所在的科技公司迅速启动内部调查，结论显示两人之间并无婚外情证据。拜伦已于事件当周辞职。令卡伯特感到失望的是，酷玩乐队及其团队自始至终未与她联系，也未曾就此事发表任何声明以帮助平息误解。“演唱会的那个环节本应是欢乐的，却成了我个人生活的灾难开端。”她表示。（纵览新闻现代快报）#演唱会出轨门#L大象新闻的微博视频,,,,"演唱会出轨门女主首发声,演唱会出轨门女主称拥抱是饮酒所致,演唱会出轨门",149,279,5857,2025-12-19 16:15,微博视频号,,"http://f.video.weibocdn.com/o0/2ChCqByolx08tS9KaF8c01041200aZNZ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826566&ssig=VzPANpxOUE&KID=unistore,video",,,普通用户,超级会员,3
5246196698579122,QjnMNzZOW,1248146160,温宇,#小洛熙事件法律不能再缺席#医疗致死根本不是个别案例中国医疗早已经荒唐到从根儿上就烂了我妈的死就是北京民航医院的杰作明明是最后的最简单的头骨修复手术我们等着回家康复结果在天坛惊心动魄的脑出血手术我们拼尽人力财力硬是在生死一线把人抢了回来却在最后一个小小的修复手术因感染致死开颅术后没有icu或任何特殊病房监护直接推进了普通病房真是魔法操作而更荒唐离谱的是北京民航医院已张昀昇为首的医生企图掩盖医疗事故的事实用疫情混淆视听把发烧原因往疫情上引导以我妈已经失去自主呼吸无法实现CT为说辞拒绝我们做任何检查最后是我费尽周折强行检查才在生死一线抢下关键证据确认了真正死因是颅内感染病例已经所有证据已封（篡改无效我全部已经取证）医院心虚想大事化了试图找我和解我不接受但我没有去打官司也没有找医院赔偿因为我从那一天之后患上了严重的PTSD我无法跟律师陈述这件事也不想回忆里面的个中细节我妈惨死已经是不争的事实我不想再把自己搭进去这些年我一直在逃避回避一切相关的发生不想不看不问纵容着这些毫无人性的恶魔拿着合法的手术刀在医院任意的草菅人命我承认我懦弱我其实本有能力更清晰的把这件事情一二三四五的说的更清楚引发更大的网络影响但我真的不想因为我已经因为这件事情严重心脉受损我无法再去回忆里面的种种细节也不想总在失眠和惊醒的痛苦里被一直折磨我用两个分裂的人格在博弈和麻痹中完成着自我保护小洛熙的新闻我甚至不能点开看完但如果我今天的发声能帮到一个无力又绝望的家庭去接近公正那我今天扯开我的血痂用网络的援手送你到更近的地方,,,,小洛熙事件法律不能再缺席,68,413,2407,2025-12-21 07:43,iPhone 17 Pro Max,https://wx4.sinaimg.cn/large/001mt5PGgy1i8i5h9kdm3j60vu1rstfo02.jpg,,,,金V,超级会员,2
5246772953222450,QjCMfdwj0,1004853823,奶霸知道,南博那个事，水很深，目前我扒出来的东西基本都没有确凿证据，事情太大了，反正我是不敢瞎发。。。。,,,,,48,133,3751,2025-12-22 21:53,,,,,,金V,超级会员,2
5248053410795335,Qka5v3kTZ,7828473459,泡泡快乐制造机,你们知道这有多残忍吗,,,,,56,129,3077,2025-12-26 10:41,,https://wx4.sinaimg.cn/large/008xNtyXgy1i8o3pz2w59j318u0np78a.jpg,,,,金V,超级会员,3
5246723879341977,QjBv5Dch3,1496814565,封面新闻,【#海底捞小便当事人被判登报道歉#】#法院认为海底捞小便视频有强烈侮辱性#12月22日，人民法院报发布《孩子餐厅“撒野”，家长被判赔220万！》。其中提到，法院认为，涉事视频内容有强烈侮辱性，损害了品牌经营企业的财产权与名誉权。餐具被污染后，企业需全部更换并对门店彻底清洗消毒，否则难以恢复消费者信任，该部分合理费用属于侵权损失范围，法院酌情支持13万元。同时，支持赔偿经营损失与商誉损失共计200万元。最终，法院判决两名未成年人及其监护人在指定报刊上向企业赔礼道歉，监护人赔偿企业餐具损耗费与清洗消毒费13万元、经营损失与商誉损失200万元、维权开支7万元。一审判决后，双方均未上诉，判决已生效。企查查APP显示，该起案件被告共计包某某、吴某某、唐某某等6人，于2025年7月开庭审理。#海底捞小便事件家长赔偿220万元#L封面新闻的微博视频,,,,"海底捞小便当事人被判登报道歉,法院认为海底捞小便视频有强烈侮辱性,海底捞小便事件家长赔偿220万元",274,198,2594,2025-12-22 18:38,微博视频号,,"http://f.video.weibocdn.com/o0/lvCDUJRBlx08tXjiVohq010412008LDM0E010?ori=0&ps=1BVp4ysnknHVZu&Expires=1766826566&ssig=Mc6dQNYton&KID=unistore,video",,,普通用户,超级会员,4
5247271000343190,QjPJy1rhk,7194896200,骑叔闯天下,#小洛熙事件涉事科室手术暂停不实#宁波小洛熙事件，心里真的咯噔一下。除了她的亲生父母，最难过的，应该就是这位敢于说真话的法医刘良了！作为法医这可能是他鉴定过的年龄最小的，也是最惨的一个了！在他鉴定完，鉴定结果是健康时，他就只抬了一下眼，他怕眼泪流下来，虽然带着口罩，但也难以掩盖他的难过与悲伤。这样敢于顶着这么大的压力去鉴定，把鉴定健康的结果公之于众，这样的医生才是我们需要的啊！这样的医生才配享太庙！,,,,小洛熙事件涉事科室手术暂停不实,76,133,3486,2025-12-24 06:52,iPhone客户端,https://wx2.sinaimg.cn/large/007QV3aUgy1i8llt0b3mcj30wr1lr109.jpg,,,,红V,超级会员,2
5246729509143664,QjBEaCmGs,6190033630,一个话家,终于有人说实话了，南京博物院最沉默的冤魂不是画#南博馆藏现拍卖市场#L一个话家的微博视频,,,,南博馆藏现拍卖市场,503,234,6754,2025-12-22 19:00,微博视频号,,"http://f.video.weibocdn.com/o0/paqK7fzRlx08tX7LHrug01041200jWBV0E010.mp4?label=mp4_720p&template=720x1256.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826583&ssig=5qvCmEI%2B6d&KID=unistore,video",,,金V,超级会员,2
5246014577706787,Qjj33wkT1,7448159866,炡汽姜茶,#金玟庭澄清#关于【250316】首尔安可推凳子的详细澄清省流：凳子不是被金玟庭推倒而是卡在缝隙中随升降台下降而被带倾斜的。详细澄清视频见p11️⃣根据多视角图频可得出金玟庭手离开凳子时升降台还未开始下落，此时即使是有意推凳子也会被升降台挡住，不可能穿过升降台倒下。其次根据p2的建模和计算可得到凭金玟庭的腕力根本无法推动椅子。2️⃣升降台完全落下后椅子保持倾斜状态可直接说明从一开始椅子就是被卡住而倾斜的。而椅子腿卡在升降台缝隙位置是【dy自己放的】！综上，是“金玟庭手离开凳子”和“升降台开始下降”前后脚发生才造成了“椅子被冬推倒”的假象！真相是dy搬起凳子砸自己的腿！3️⃣dyf原始话术：“金玟庭故意推倒凳子，【幸好】被升降台卡住才没砸到dy的腿”；发现椅子不可能被“推倒”后进阶话术：“液压机被卡住会急速下坠，金玟庭这是纟少/人未/sui！”而导致升降台卡住的是椅腿摆放的位置，dyf为了圆这个huang言只能再撒一个huang言，因此把摆放凳子甩guo给冬！请问dyf为何一而再再而三改口升格，只为将这么大一顶帽子扣给金玟庭？面对真路人的提问，竟然端出“没有dy属性不给看”的借口。如果给一个人定dui的证据只能流传在对家粉⭕️内部，岂不是想怎么编就怎么编？4️⃣p9是250315首尔安可Day1的饭拍，可见把椅子腿卡在缝隙这里是dy一直以来的习惯，只是前几次都没真的卡进去罢了。作为粉丝，dyf不第一时间提醒她潜在的安全隐患而是迫不及待泼脏氵给冬，看得出来你们巴不得自担真出点什么意外，这样更方便你们🧼💊冬，真是本末倒置可笑至极,,,,金玟庭澄清,45,55,431,2025-12-20 19:40,金玟庭超话,,"http://f.video.weibocdn.com/o0/5yTFHEVxlx08tTSLoD6o01041200J8Vr0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826583&ssig=C324QW58Gx&KID=unistore,video",,,红V,超级会员,1
5248119573055190,QkbOdcONg,6439402534,念染沫,225棍丝打人了，急需支援‼️‼️L念染沫的微博视频,,,,,185,28,305,2025-12-26 15:04,微博视频号,,"http://f.video.weibocdn.com/o0/300sSHLplx08u3f4dAqc01041200f77J0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826583&ssig=vJYuvHursO&KID=unistore,video",,,红V,超级会员,1
5248126160211922,QkbYQ0T86,7194896200,骑叔闯天下,#法医刘良团队提供小洛熙尸检报告#最近刷到小洛熙事件这个新闻，我气得手都抖了！幸好还有刘良法医。他把真相扒得干干净净，让星星重新亮了起来。刘良真的太让人敬佩了！原本以为法医就是简单看看尸体，可他完全打破了这种刻板印象。刘良法医真的是特别厉害，而且很有正义感。他在法医病理学和法医毒理学领域深耕数10年，主持国家级科研项目18项，发表论文150余篇。多项成果达到了国际领先水平。最后我就想问，有些医院的良心，是不是早就喂了狗？但只要还有人敢说真话，正义就不会迟到。这不是医疗事故，这是草菅人命。必须让那些人，付出代价！,,,,法医刘良团队提供小洛熙尸检报告,65,161,2679,2025-12-26 15:30,iPhone客户端,"https://wx3.sinaimg.cn/large/007QV3aUgy1i8obyiesdrj30wr1i3tku.jpg,https://wx3.sinaimg.cn/large/007QV3aUgy1i8obyhxuzzj30wr1gak3a.jpg",,,,红V,超级会员,2
5245709248109216,Qjb6Ay1zO,2549228714,英国那些事儿,女神收割机皮特当爹！3月公开约会，7月官宣怀孕，12月孩子都生了...这速度？,,,,,24,75,992,2025-12-19 23:26,微博网页版,"https://wx3.sinaimg.cn/large/002MwiQaly1i8gmfyo8erj60dc91lhdv02.jpg,https://wx4.sinaimg.cn/large/002MwiQaly1i8gmfyg21zj60dc6jlnpe02.jpg",,,,金V,超级会员,3
5247890291428141,Qk5Qp5Zwx,5974298950,影视场刊,这几条偷感太重了！倒霉的大粉被偷塔的对家以及莫名其妙被抄袭的他连滚带爬的来时路,,,,,12,199,1126,2025-12-25 23:53,iPhone 17 Pro Max,"https://wx3.sinaimg.cn/large/006wjy4ugy1i8nky8qo2oj30k00g6wfg.jpg,https://wx4.sinaimg.cn/large/006wjy4ugy1i8nky8fd9bj310o0d2mym.jpg,https://wx1.sinaimg.cn/large/006wjy4ugy1i8nky8ek9mj310o0cawfp.jpg,https://wx1.sinaimg.cn/large/006wjy4ugy1i8nky8qh5dj310o0gxabx.jpg",,,,金V,超级会员,2
5247905229439449,Qk6euDBDb,7798521208,出水芙蓉大小姐_,平安夜不发🍎发什么？就因为鸡柳哥发了苹果潘鲁斯的千人裙又发力了所有孽力回馈给潘鲁斯以及所有粉丝,,,,,9,71,1229,2025-12-26 00:52,iPhone 16 Pro,"https://wx2.sinaimg.cn/large/008vLNC8gy1i8nmno8s4aj30k01570v2.jpg,https://wx2.sinaimg.cn/large/008vLNC8gy1i8nmns7w5nj30k014s76j.jpg",,,,红V,会员,6
5248080929629769,QkaNSEp8R,7571543090,世界之外官方微博,君子谦谦，他坐论席间，举座沉浸于识海茫茫之下，他却只将目光，落定于心所眷恋之人——“那我完成了你的作业，你是不是该给我一些奖励呢？”#易遇1231生日快乐##世界之外易遇君子不器#🎁关注@世界之外官方微博并转发本条微博，我们将在【1月8日】抽取5位玩家，送出✦易遇·轮回相遇系列周边（含胶片侧影卡、马口铁徽章各1）✦一套。☀️12月30日，相约共守「君子不器」。🌧12月31日00:00特别事件「晴明无雨」开启，与你共赴，特殊时刻……“漫漫浮生，乐尽相逢。”——··——··——「网易无限流言情手游」✦官方包下载>>O网页链接世界之外手游超话L世界之外官方微博的微博视频,,,世界之外官方微博,"易遇1231生日快乐,世界之外易遇君子不器",2868,1418,6273,2025-12-26 12:31,微博视频号,,"http://f.video.weibocdn.com/o0/qEnXqsXflx08u3OECGys01041200o2Ax0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1Cx9YB1mmR49jS&Expires=1766826574&ssig=LTOy5IbDkh&KID=unistore,video",,,蓝V,超级会员,2
5247915535896250,Qk6v7oJSO,7072714400,暴躁BB机,没想到还有后续,,,,,77,29,1169,2025-12-26 01:33,,"https://wx1.sinaimg.cn/large/007IEo6Igy1i8nnviqhzhj30wm0w1jvb.jpg,https://wx1.sinaimg.cn/large/007IEo6Igy1i8nnvgta6xj30w10w1n09.jpg,https://wx1.sinaimg.cn/large/007IEo6Igy1i8nnvgrw14j30ci0ci74r.jpg",,,,红V,超级会员,2
5246803328108342,QjDzey1lI,7558457151,日月日月ingooo,#庞铮对贺峻霖道歉#不知道是情商低还是什么真的很喜欢庞铮我看了整个offer7喜欢你们之间的氛围昨天出个事情的时候我很生气第一我是贺峻霖的粉丝第二我也喜欢庞铮看offer你很优秀你认真努力不服输还有我相信身为主持人你的情商很高但是你今天这个道歉我有点看不懂单独拎出贺峻霖是要博得黑粉同情还是说你没有考虑到这一点现在已经有很多人开始骂贺峻霖了这是你想看到的结果那就当我从来没说过我喜欢你这就话了,,,,庞铮对贺峻霖道歉,8,73,1650,2025-12-22 23:54,OPPO Reno12 Pro,,,,,普通用户,非会员,0
5245852496432114,QjePDqZhM,6545577536,王虎的舰桥,这也能钓上鱼？,,,,,23,40,1149,2025-12-20 08:56,,https://wx1.sinaimg.cn/large/0078YzJegy1i8h2y7dl0kj30y01eqdok.jpg,,,,金V,超级会员,3
5248076302257264,QkaGq9tdu,7486093056,感悟看市,2022年3-4月发生的事情，在今年3月底前同样会发生。,,,,,5,17,307,2025-12-26 12:12,微博网页版,,,,,红V,超级会员,3
